backend,eps_seg,eps_scale,eps_print,total_err
GrabCut,0.046263,-0.091022,0.006459,-0.042827
GrabCut,0.022616,0.060798,0.006294,0.091617
GrabCut,-0.016954,-0.150081,0.00881,-0.15713
GrabCut,-0.09653,0.01128,0.00669,-0.080227
GrabCut,0.006861,-0.064771,0.007594,-0.051204
GrabCut,-0.063402,-0.019034,0.006735,-0.075041
GrabCut,0.006861,-0.032901,0.008293,-0.018191
GrabCut,0.009517,0.030297,0.006411,0.046771
GrabCut,0.008745,-0.02967,0.007533,-0.01381
GrabCut,-0.09653,0.001157,0.005357,-0.09064
GrabCut,0.001663,-0.024862,0.005613,-0.017758
GrabCut,-0.003693,-0.072096,0.006665,-0.069361
GrabCut,-0.021553,-0.007284,0.007362,-0.021529
GrabCut,-0.011496,-0.013198,0.008708,-0.016047
GrabCut,-0.074769,0.032548,0.006504,-0.038441
GrabCut,0.010717,-0.153711,0.006356,-0.139205
GrabCut,-0.014458,0.073149,0.006407,0.064409
GrabCut,0.004755,0.048054,0.007075,0.060488
GrabCut,-0.013048,0.048952,0.005718,0.041185
GrabCut,-0.026697,0.022489,0.008363,0.003514
GrabCut,-0.138821,-0.068564,0.006592,-0.192578
GrabCut,-0.118625,0.0412,0.007978,-0.074991
GrabCut,0.00403,-0.02708,0.00622,-0.017083
GrabCut,0.035529,-0.131553,0.006487,-0.094864
GrabCut,0.186751,-0.155846,0.00747,0.009284
GrabCut,-0.042219,-0.102003,0.007315,-0.133624
GrabCut,-0.069652,0.178892,0.006769,0.104204
GrabCut,0.168041,0.137546,0.005099,0.335475
GrabCut,-0.031097,0.047037,0.007951,0.022543
GrabCut,-0.017439,0.01579,0.006726,0.00479
GrabCut,0.028866,-0.010217,0.00838,0.026888
GrabCut,0.022616,0.003457,0.007553,0.033901
GrabCut,0.001663,0.043148,0.006461,0.051633
GrabCut,0.012967,-0.027148,0.006579,-0.00805
GrabCut,-0.029753,-0.012184,0.005828,-0.035989
GrabCut,-0.005781,-0.067796,0.005977,-0.067646
GrabCut,0.034225,-0.01035,0.008357,0.032074
GrabCut,0.010717,0.152965,0.007229,0.173745
GrabCut,0.069312,0.008707,0.006737,0.085889
GrabCut,-0.017338,0.025305,0.009162,0.016758
GrabCut,-0.017439,-0.020915,0.007601,-0.030676
GrabCut,-0.02376,-0.038484,0.007069,-0.054694
GrabCut,-0.005359,-0.020118,0.00578,-0.019735
GrabCut,0.032569,0.20444,0.007735,0.253287
GrabCut,-0.069619,-0.068144,0.008783,-0.125403
GrabCut,0.021183,-0.051345,0.005891,-0.025544
GrabCut,-0.006101,0.069531,0.0067,0.070128
GrabCut,0.038545,0.03022,0.006133,0.076493
GrabCut,0.030891,-0.100946,0.006608,-0.067048
GrabCut,0.010717,-0.02193,0.00607,-0.005447
GrabCut,-0.135397,0.051249,0.004862,-0.086667
GrabCut,0.034225,0.04046,0.006586,0.083156
GrabCut,-0.046296,0.068516,0.006949,0.02613
GrabCut,0.081038,-0.021035,0.006587,0.065269
GrabCut,0.000901,0.005868,0.007467,0.014292
GrabCut,-0.017439,0.008261,0.007865,-0.00153
GrabCut,-0.118625,-0.030045,0.00656,-0.139498
GrabCut,-0.193772,-0.062881,0.008175,-0.238291
GrabCut,-0.014458,-0.044351,0.009474,-0.049246
GrabCut,0.00847,-0.043383,0.007466,-0.028078
GrabCut,0.012967,-0.035707,0.005204,-0.01812
GrabCut,0.012967,0.067152,0.007468,0.089063
GrabCut,-0.03437,-0.068106,0.006934,-0.093895
GrabCut,0.017378,-0.051782,0.00571,-0.029796
GrabCut,-0.189894,0.060439,0.007507,-0.134483
GrabCut,-0.030601,0.155782,0.00707,0.128335
GrabCut,-0.029917,-0.048345,0.005931,-0.071341
GrabCut,-0.047918,0.075688,0.006531,0.030831
GrabCut,0.189625,-0.05361,0.006379,0.133031
GrabCut,0.001906,-0.000133,0.007293,0.009078
GrabCut,0.022616,0.002474,0.008628,0.033991
GrabCut,-0.189894,-0.016747,0.006518,-0.198269
GrabCut,-0.193772,-0.069489,0.008112,-0.24371
GrabCut,-0.022189,0.017566,0.006551,0.001506
GrabCut,0.000807,0.049506,0.006394,0.057069
GrabCut,-0.09653,0.08034,0.005417,-0.018658
GrabCut,-0.012976,-0.052309,0.007039,-0.058022
GrabCut,-0.017439,0.057643,0.004948,0.044341
GrabCut,-0.04,0.014447,0.007976,-0.018363
GrabCut,-0.189894,-0.01622,0.009525,-0.195444
GrabCut,-0.031097,0.003454,0.00854,-0.019448
GrabCut,-0.026697,0.03373,0.007676,0.013855
GrabCut,-0.06839,0.072451,0.008456,0.007555
GrabCut,-0.010882,-0.03835,0.006404,-0.042723
GrabCut,0.042373,-0.012215,0.007381,0.03724
GrabCut,0.009517,0.142567,0.007222,0.161771
GrabCut,-0.010882,-0.065386,0.005566,-0.070412
GrabCut,-0.108805,0.174219,0.007633,0.054446
GrabCut,-0.013958,0.024616,0.006565,0.016946
GrabCut,0.010717,-0.003024,0.00531,0.013011
GrabCut,-0.042236,-0.086551,0.008627,-0.117584
GrabCut,-0.031638,0.01976,0.008042,-0.004562
GrabCut,-0.118625,0.124544,0.007626,-0.001297
GrabCut,0.00699,-0.074969,0.007045,-0.06194
GrabCut,0.042955,0.083424,0.006794,0.13764
GrabCut,0.000901,0.059665,0.00561,0.066571
GrabCut,-0.063402,0.058615,0.006795,-0.001766
GrabCut,0.00847,0.078415,0.008075,0.096331
GrabCut,0.052534,-0.07243,0.006679,-0.017181
GrabCut,-0.189894,-0.110998,0.006799,-0.274918
GrabCut,0.009918,0.192457,0.008093,0.21403
GrabCut,0.012967,-0.007586,0.007039,0.012358
GrabCut,-0.032655,-0.111064,0.007986,-0.133225
GrabCut,0.025463,-0.069143,0.005864,-0.039843
GrabCut,-0.032045,-0.212212,0.008832,-0.230721
GrabCut,-0.09714,0.00582,0.006704,-0.085797
GrabCut,-0.042236,0.046809,0.007366,0.009982
GrabCut,0.001663,0.030414,0.006048,0.038369
GrabCut,-0.013415,0.15557,0.006517,0.147497
GrabCut,-0.008583,0.104914,0.005762,0.101742
GrabCut,-0.033855,-0.117566,0.006642,-0.141778
GrabCut,-0.005781,0.090964,0.00608,0.091252
GrabCut,0.09174,0.014696,0.006947,0.115481
GrabCut,0.04907,-0.07237,0.00561,-0.021392
GrabCut,0.118468,-0.017129,0.006703,0.106678
GrabCut,-0.064868,-0.085486,0.006259,-0.139456
GrabCut,-0.040087,0.142323,0.007292,0.104527
GrabCut,0.028866,-0.03716,0.007845,-0.001596
GrabCut,-0.029753,0.086456,0.007907,0.062466
GrabCut,-0.047918,-0.034175,0.007796,-0.073287
GrabCut,-0.012976,0.1319,0.004738,0.122506
GrabCut,-0.116892,-0.084627,0.006691,-0.186218
GrabCut,0.00403,0.047864,0.005176,0.057533
GrabCut,-0.03437,0.088487,0.006227,0.057621
GrabCut,0.03115,0.0721,0.007272,0.113535
GrabCut,-0.005781,-0.131567,0.006045,-0.131369
GrabCut,0.010118,-0.007915,0.007948,0.010088
GrabCut,0.15297,0.086717,0.005699,0.260093
GrabCut,-0.001174,0.204576,0.005605,0.209906
GrabCut,-0.057246,0.099162,0.005584,0.042026
GrabCut,-0.006101,-0.059691,0.006996,-0.05889
GrabCut,-0.008592,0.101458,0.007839,0.100554
GrabCut,0.00847,-0.077735,0.00737,-0.063069
GrabCut,0.028866,-0.107191,0.005276,-0.076573
GrabCut,-0.049365,0.010751,0.005473,-0.033886
GrabCut,0.025463,-0.064123,0.006923,-0.033649
GrabCut,-0.029917,-0.052224,0.009524,-0.071823
GrabCut,-0.026697,-0.010083,0.007676,-0.029115
GrabCut,0.009517,-0.086524,0.008866,-0.069654
GrabCut,0.012967,0.002256,0.007796,0.023167
GrabCut,-0.069619,-0.020967,0.005758,-0.083881
GrabCut,-0.07128,0.025352,0.008648,-0.039501
GrabCut,-0.029753,0.053986,0.007442,0.030237
GrabCut,-0.021553,0.071027,0.005009,0.053192
GrabCut,-0.014458,-0.077068,0.008313,-0.082851
GrabCut,0.118468,-0.088871,0.005559,0.024734
GrabCut,0.025463,0.052093,0.007528,0.087004
GrabCut,0.004755,-0.106811,0.00751,-0.095824
GrabCut,-0.059721,0.013873,0.008014,-0.039036
GrabCut,-0.042236,0.024173,0.007852,-0.011382
GrabCut,-0.016954,0.025757,0.009698,0.018145
GrabCut,-0.031097,0.125168,0.005913,0.096624
GrabCut,0.00403,0.053049,0.0066,0.064271
GrabCut,0.010717,0.02596,0.007214,0.044436
GrabCut,0.00847,-0.065224,0.007118,-0.050597
GrabCut,0.036508,-0.011245,0.007689,0.032733
GrabCut,-0.057456,-0.052626,0.007265,-0.10057
GrabCut,-0.138821,0.008373,0.005947,-0.126446
GrabCut,-0.032045,0.00275,0.006919,-0.022667
GrabCut,-0.026421,0.032113,0.006388,0.011262
GrabCut,0.006861,0.11857,0.007108,0.134249
GrabCut,0.014254,-0.015611,0.007462,0.00587
GrabCut,0.146161,0.104301,0.006315,0.2737
GrabCut,0.042373,0.091709,0.007028,0.145966
GrabCut,0.051062,-0.054518,0.007541,0.001255
GrabCut,-0.057246,-0.03784,0.007435,-0.086176
GrabCut,0.009918,-0.126232,0.010304,-0.108473
GrabCut,-0.09653,0.02261,0.007175,-0.069473
GrabCut,0.130845,0.043215,0.006036,0.186836
GrabCut,-0.193772,0.016113,0.007298,-0.174803
GrabCut,0.03115,0.016667,0.007647,0.056354
GrabCut,-0.0299,0.00769,0.007567,-0.015044
GrabCut,-0.069652,-0.048487,0.006935,-0.108623
GrabCut,0.15297,-0.063811,0.006776,0.086711
GrabCut,-0.049837,0.032443,0.006583,-0.012554
GrabCut,-0.026327,0.245907,0.006847,0.221412
GrabCut,0.032569,0.036729,0.006227,0.07716
GrabCut,-0.011496,0.087486,0.006793,0.082287
GrabCut,-0.003693,-0.007787,0.005866,-0.005653
GrabCut,0.00403,0.010359,0.007222,0.021757
GrabCut,-0.063402,0.157591,0.007208,0.092012
GrabCut,-0.073834,0.010712,0.005611,-0.05866
GrabCut,-0.049837,-0.076994,0.007124,-0.116746
GrabCut,0.04907,-0.005839,0.00584,0.049036
GrabCut,0.050897,-0.064078,0.007188,-0.009372
GrabCut,-0.118625,0.0389,0.005854,-0.07898
GrabCut,0.038545,-0.008123,0.007207,0.037534
GrabCut,-0.0299,0.021164,0.007178,-0.002259
GrabCut,0.034225,-0.033846,0.006993,0.006209
GrabCut,-0.000477,0.154112,0.007906,0.162682
GrabCut,-0.011496,-0.02236,0.006405,-0.027409
GrabCut,-0.181941,-0.068744,0.006168,-0.233479
GrabCut,0.001663,-0.00058,0.004706,0.005793
GrabCut,0.089334,-0.033806,0.00741,0.060307
GrabCut,-0.017314,-0.091668,0.006399,-0.101682
GrabCut,0.168041,-0.0276,0.006895,0.143635
GrabCut,-0.033855,-0.1578,0.008215,-0.179628
GrabCut,0.086711,-0.072303,0.006323,0.014513
GrabCut,-0.014305,-0.037223,0.00705,-0.044305
GrabCut,-0.026327,0.07464,0.008386,0.055123
GrabCut,-0.017338,0.122917,0.006861,0.111018
GrabCut,-0.017314,0.041845,0.007458,0.031442
GrabCut,-0.005359,0.026254,0.006686,0.027579
GrabCut,-0.026421,-0.029873,0.006156,-0.049691
GrabCut,0.081038,-0.108511,0.005484,-0.030981
GrabCut,0.008912,-0.075743,0.006916,-0.061057
GrabCut,-0.08941,-0.097548,0.00567,-0.173577
GrabCut,0.189625,0.114854,0.007535,0.336252
GrabCut,-0.115385,-0.028584,0.007181,-0.1345
GrabCut,-0.022189,-0.011703,0.00638,-0.027466
GrabCut,-0.038698,0.033243,0.00751,0.000718
GrabCut,-0.059721,0.01876,0.006963,-0.035411
GrabCut,-0.031097,-0.051282,0.007137,-0.074225
GrabCut,-0.008592,-0.025319,0.007941,-0.02602
GrabCut,-0.013415,-0.115593,0.00635,-0.121917
GrabCut,-0.074494,0.001912,0.007418,-0.065847
GrabCut,0.051062,0.026942,0.005341,0.085145
GrabCut,-0.118625,0.083281,0.006381,-0.03913
GrabCut,-0.181941,0.015297,0.005943,-0.16449
GrabCut,-0.031097,-0.050526,0.008509,-0.072224
GrabCut,0.000807,-0.047805,0.008499,-0.038937
GrabCut,-0.006101,-0.068045,0.007261,-0.067005
GrabCut,-0.005781,0.023919,0.007684,0.025822
GrabCut,-0.017439,0.003474,0.008553,-0.005592
GrabCut,-0.000477,-0.04123,0.006096,-0.035845
GrabCut,0.130845,-0.071956,0.007113,0.056939
GrabCut,-0.03437,-0.073405,0.008492,-0.097654
GrabCut,-0.037934,0.149952,0.007928,0.1151
GrabCut,0.014254,-0.011718,0.005855,0.008238
GrabCut,-0.02376,-0.014716,0.008754,-0.029706
GrabCut,-0.013048,-0.093718,0.004319,-0.101681
GrabCut,-0.07128,-0.06842,0.008753,-0.12725
GrabCut,-0.017338,-0.137858,0.007296,-0.146624
GrabCut,-0.031097,0.038271,0.007007,0.013032
GrabCut,0.021183,-0.063219,0.006427,-0.037228
GrabCut,0.035214,0.083809,0.007335,0.130204
GrabCut,0.086711,0.170082,0.008462,0.282301
GrabCut,0.008745,-0.049925,0.005958,-0.035907
GrabCut,-0.038698,0.059905,0.008011,0.027052
GrabCut,-0.026327,0.019076,0.005486,-0.00231
GrabCut,0.00847,0.0227,0.006832,0.038408
GrabCut,0.086711,0.021284,0.007788,0.118485
GrabCut,-0.049365,-0.076351,0.006253,-0.116457
GrabCut,-0.016954,-0.081265,0.006377,-0.091081
GrabCut,-0.118625,0.083803,0.007064,-0.038015
GrabCut,0.030891,0.010543,0.006339,0.048363
GrabCut,0.008912,-0.172176,0.00707,-0.158894
GrabCut,0.042955,0.022317,0.005352,0.071937
GrabCut,0.118468,-0.040275,0.005762,0.079606
GrabCut,0.189625,0.087876,0.006377,0.302417
GrabCut,0.009918,0.032307,0.005938,0.048736
GrabCut,-0.011496,0.042465,0.007051,0.037747
GrabCut,0.012967,0.028248,0.005291,0.047092
GrabCut,-0.031638,-0.007481,0.008176,-0.031024
GrabCut,-0.029917,-0.019105,0.008101,-0.040742
GrabCut,-0.013048,0.020684,0.005519,0.012925
GrabCut,0.021183,0.131143,0.006655,0.162791
GrabCut,-0.116892,0.056291,0.006459,-0.061156
GrabCut,0.189625,0.091376,0.00843,0.309274
GrabCut,0.00403,0.040781,0.008059,0.053397
GrabCut,-0.031097,0.041924,0.007499,0.017094
GrabCut,-0.074769,0.019912,0.007109,-0.049638
GrabCut,0.025463,-0.026931,0.006925,0.004756
GrabCut,-0.033855,0.140154,0.007808,0.110155
GrabCut,0.009918,-0.053793,0.008177,-0.036594
GrabCut,0.00847,0.025913,0.006603,0.041433
GrabCut,-0.003693,0.189549,0.008051,0.194698
GrabCut,0.034225,0.038318,0.005546,0.07981
GrabCut,-0.089341,-0.052321,0.007633,-0.1304
GrabCut,-0.032045,-0.055632,0.005113,-0.08122
GrabCut,0.028866,-0.020942,0.007801,0.015178
GrabCut,-0.014739,-0.098433,0.007114,-0.105402
GrabCut,0.021183,0.054557,0.007346,0.084806
GrabCut,-0.013958,-0.00153,0.007365,-0.008215
GrabCut,0.00847,-0.073176,0.006555,-0.059199
GrabCut,0.186751,-0.001883,0.005423,0.19094
GrabCut,0.081038,-0.005095,0.005561,0.081511
GrabCut,-0.030601,-0.015415,0.007445,-0.038438
GrabCut,-0.031638,0.027117,0.005039,-0.000367
GrabCut,-0.0299,-0.038974,0.004757,-0.063274
GrabCut,-0.03437,-0.015606,0.005933,-0.0438
GrabCut,0.051062,-0.064282,0.006316,-0.010291
GrabCut,-0.017439,0.128621,0.006421,0.116061
GrabCut,0.15297,-0.055624,0.007612,0.097125
GrabCut,-0.075416,-0.086676,0.006897,-0.149731
GrabCut,-0.189894,0.024265,0.007343,-0.164144
GrabCut,-0.017338,-0.114708,0.006314,-0.124564
GrabCut,0.000807,0.187852,0.006425,0.196449
GrabCut,-0.042236,-0.085062,0.005813,-0.118611
GrabCut,0.010118,-0.128792,0.007902,-0.113024
GrabCut,0.009517,0.149405,0.005659,0.16691
GrabCut,0.086711,-0.081147,0.006176,0.004696
GrabCut,-0.037934,-0.009726,0.007249,-0.040385
GrabCut,-0.019313,-0.08264,0.00558,-0.095336
GrabCut,0.055934,0.037641,0.007478,0.103874
GrabCut,-0.057246,0.089739,0.0062,0.033725
GrabCut,0.038545,0.1504,0.005343,0.201127
GrabCut,0.008745,0.007802,0.005598,0.022306
GrabCut,0.025463,-0.070217,0.007051,-0.039819
GrabCut,0.09174,-0.088798,0.006438,0.0012
GrabCut,-0.016954,0.0581,0.007303,0.047757
GrabCut,0.006861,0.042938,0.00802,0.058516
GrabCut,-0.073834,0.023704,0.006972,-0.04527
GrabCut,0.001663,-0.084079,0.006484,-0.076608
GrabCut,-0.193772,0.192244,0.006013,-0.032999
GrabCut,-0.013415,0.069656,0.009073,0.06488
GrabCut,-0.193772,-0.002474,0.008198,-0.189173
GrabCut,-0.04996,-0.038976,0.005694,-0.08179
GrabCut,0.096732,0.053346,0.005298,0.161359
GrabCut,0.000901,0.096291,0.006553,0.104469
GrabCut,0.04907,-0.077056,0.00728,-0.024718
GrabCut,0.159634,-0.061304,0.004938,0.093919
GrabCut,-0.042219,0.007577,0.007945,-0.027295
GrabCut,-0.011496,-0.037409,0.006883,-0.041925
GrabCut,-0.135397,0.066276,0.005526,-0.072999
GrabCut,-0.026697,-0.046989,0.007362,-0.065603
GrabCut,-0.022189,0.060069,0.006373,0.043154
GrabCut,-0.012976,0.002624,0.006642,-0.003813
GrabCut,0.050897,-0.180975,0.006267,-0.133895
GrabCut,-0.189894,0.084697,0.005965,-0.116039
GrabCut,-0.115385,-0.004115,0.005854,-0.113867
GrabCut,0.089334,0.048149,0.008372,0.151343
GrabCut,-0.061071,-0.02965,0.005785,-0.083639
GrabCut,-0.019313,-0.074969,0.006594,-0.086852
GrabCut,-0.09653,0.077906,0.007787,-0.01856
GrabCut,0.00847,0.027006,0.006733,0.042678
GrabCut,-0.09653,0.04305,0.00689,-0.051142
GrabCut,0.081038,-0.010195,0.010102,0.080826
GrabCut,-0.016954,0.039972,0.006164,0.028643
GrabCut,0.050897,-0.020234,0.00624,0.036058
GrabCut,-0.029753,-0.033564,0.006752,-0.055987
GrabCut,-0.033855,0.012843,0.005246,-0.016313
GrabCut,-0.017314,0.001862,0.00757,-0.008031
GrabCut,-0.030601,0.000339,0.005522,-0.024918
GrabCut,-0.069619,-0.028931,0.006672,-0.090508
GrabCut,-0.030601,0.044435,0.007207,0.019772
GrabCut,0.000901,0.084981,0.006972,0.09353
GrabCut,0.010118,-0.065558,0.004194,-0.052145
GrabCut,0.009517,-0.041816,0.007132,-0.025798
GrabCut,0.087499,0.124727,0.005425,0.229775
GrabCut,-0.189894,0.011619,0.005698,-0.175812
GrabCut,-0.04,-0.026333,0.009108,-0.056766
GrabCut,-0.09714,0.157179,0.006329,0.051383
GrabCut,0.086711,0.158762,0.006876,0.267898
GrabCut,-0.031638,0.058728,0.005653,0.031028
GrabCut,-0.033855,-0.027841,0.005605,-0.055489
GrabCut,-0.057246,0.020853,0.005932,-0.031877
GrabCut,-0.012976,-0.016131,0.006706,-0.022386
GrabCut,0.081038,0.080799,0.006108,0.175521
GrabCut,-0.017338,-0.060611,0.007815,-0.069685
GrabCut,-0.030601,0.066942,0.009384,0.043998
GrabCut,-0.029753,0.015086,0.00842,-0.006823
GrabCut,-0.07128,-0.027108,0.007337,-0.089826
GrabCut,-0.016954,-0.109977,0.005626,-0.120144
GrabCut,-0.042219,0.020621,0.006417,-0.016196
GrabCut,0.146161,0.017363,0.009113,0.176689
GrabCut,0.087499,0.08283,0.006078,0.184734
GrabCut,-0.135397,-0.1231,0.007063,-0.236474
GrabCut,0.012967,-0.007712,0.005735,0.01092
GrabCut,-0.019313,-0.036562,0.008159,-0.047459
GrabCut,0.035529,0.003139,0.006375,0.045402
GrabCut,0.000901,-0.077563,0.007048,-0.070224
GrabCut,0.028866,0.123804,0.006398,0.163642
GrabCut,-0.075416,0.061998,0.007537,-0.010693
GrabCut,-0.031097,0.069469,0.00698,0.043444
GrabCut,-0.021553,0.062182,0.007706,0.047299
GrabCut,0.046263,-0.007666,0.007204,0.045722
GrabCut,0.038545,-0.030497,0.00536,0.01227
GrabCut,-0.029917,-0.016603,0.007976,-0.038414
GrabCut,-0.026697,-0.022964,0.007347,-0.042062
GrabCut,-0.005359,-0.07809,0.007233,-0.076398
GrabCut,-0.02376,0.083989,0.00598,0.064562
GrabCut,-0.138821,0.000522,0.007748,-0.131695
GrabCut,0.023825,0.139515,0.007177,0.175038
GrabCut,-0.049365,0.129676,0.006591,0.080988
GrabCut,-0.135397,0.029788,0.007408,-0.103046
GrabCut,-0.047918,0.176374,0.008843,0.129908
GrabCut,-0.030601,-0.031738,0.005549,-0.056159
GrabCut,-0.014458,-0.05423,0.006374,-0.061964
GrabCut,-0.000477,0.005976,0.005865,0.011393
GrabCut,-0.064868,-0.02563,0.00588,-0.083478
GrabCut,-0.116892,-0.047539,0.007044,-0.152949
GrabCut,-0.032655,-0.192992,0.008323,-0.212847
GrabCut,0.04907,0.126245,0.007589,0.190477
GrabCut,-0.047918,-0.010794,0.006929,-0.05167
GrabCut,-0.000477,0.023324,0.007791,0.030804
GrabCut,-0.057456,0.039094,0.007518,-0.013246
GrabCut,-0.037934,0.01889,0.008039,-0.011881
GrabCut,-0.061071,-0.166684,0.007065,-0.212047
GrabCut,-0.042236,-0.010085,0.007122,-0.045142
GrabCut,-0.042219,0.014081,0.006051,-0.022855
GrabCut,-0.061071,-0.059661,0.008281,-0.109777
GrabCut,0.023825,0.001384,0.004831,0.030195
GrabCut,-0.193772,-0.051627,0.008059,-0.229233
GrabCut,0.012967,0.081545,0.005977,0.102117
GrabCut,0.028866,-0.063634,0.007981,-0.028916
GrabCut,-0.02376,-0.022716,0.007567,-0.038716
GrabCut,-0.042219,0.08642,0.006156,0.046957
GrabCut,0.189625,0.055875,0.00679,0.264625
GrabCut,-0.08941,-7.8e-05,0.008928,-0.081352
GrabCut,0.030891,-0.118504,0.006718,-0.085169
GrabCut,0.025463,-0.158179,0.008077,-0.129771
GrabCut,-0.037934,-0.040641,0.006309,-0.071211
GrabCut,0.086711,-0.02851,0.00651,0.062602
GrabCut,0.030891,0.04551,0.006197,0.084487
GrabCut,0.017378,0.08298,0.00779,0.110382
GrabCut,0.000807,0.161049,0.008182,0.171494
GrabCut,0.021183,0.043854,0.004823,0.071107
GrabCut,-0.001682,-0.086487,0.006159,-0.082406
GrabCut,-0.069652,0.061274,0.005357,-0.007357
GrabCut,0.008912,-0.015088,0.005639,-0.000707
GrabCut,-0.023363,-0.061755,0.007833,-0.076498
GrabCut,-0.006141,-0.035494,0.008363,-0.033401
GrabCut,-0.189894,0.019117,0.006641,-0.168925
GrabCut,-0.049365,0.009132,0.006455,-0.034492
GrabCut,-0.189894,0.025496,0.005443,-0.164718
GrabCut,-0.04996,-0.027181,0.007356,-0.068985
GrabCut,0.023825,-0.194198,0.006256,-0.169838
GrabCut,-0.061071,0.003142,0.006531,-0.05197
GrabCut,-0.09714,-0.023595,0.006192,-0.112984
Watershed,-0.027171,0.089486,0.005983,0.066225
Watershed,-0.158462,0.064483,0.008046,-0.096989
Watershed,0.002172,0.059237,0.006685,0.068634
Watershed,0.015547,-0.061557,0.007181,-0.040122
Watershed,-0.031,0.039779,0.007415,0.015017
Watershed,-0.008897,0.116714,0.007339,0.114902
Watershed,-0.060267,-0.010119,0.006987,-0.063277
Watershed,-0.083725,0.076749,0.007429,-0.006072
Watershed,-0.071723,-0.01896,0.009079,-0.081055
Watershed,-0.043688,-0.001286,0.00624,-0.038958
Watershed,-0.121063,-0.024662,0.006263,-0.137371
Watershed,-0.126498,-0.029817,0.005999,-0.147459
Watershed,-0.158462,-0.007608,0.007842,-0.158315
Watershed,0.140078,0.128168,0.006656,0.29476
Watershed,-0.106481,0.07371,0.007086,-0.033822
Watershed,-0.047948,-0.001325,0.005976,-0.043527
Watershed,-0.079724,-0.057743,0.007464,-0.126391
Watershed,-0.129735,-0.018033,0.007475,-0.139041
Watershed,0.03532,0.055884,0.007589,0.101474
Watershed,0.026786,-0.054353,0.00521,-0.023964
Watershed,-0.056334,-0.073,0.00752,-0.118643
Watershed,0.028516,0.043121,0.005969,0.079272
Watershed,-0.02589,0.026846,0.007197,0.00746
Watershed,-0.038075,0.045542,0.007709,0.013487
Watershed,-0.010379,-0.088103,0.007487,-0.090812
Watershed,-0.079121,0.085447,0.006947,0.006509
Watershed,-0.024405,-0.157365,0.006731,-0.172396
Watershed,0.232625,-0.002395,0.006249,0.237357
Watershed,-0.164968,0.04387,0.006537,-0.122638
Watershed,-0.056848,0.22425,0.00721,0.162979
Watershed,-0.075761,-0.104211,0.00697,-0.166306
Watershed,-0.008641,-0.075963,0.006464,-0.078025
Watershed,0.140966,0.166822,0.005541,0.338681
Watershed,-0.164968,-0.111594,0.007525,-0.25257
Watershed,0.03532,-0.033681,0.006434,0.006886
Watershed,0.019594,-0.095945,0.007386,-0.071422
Watershed,-0.043688,0.007803,0.007757,-0.02875
Watershed,-0.010379,0.062009,0.005763,0.057043
Watershed,0.032498,-0.070375,0.006464,-0.033959
Watershed,-0.018928,-0.030904,0.008147,-0.041501
Watershed,-0.079092,0.045518,0.007142,-0.030298
Watershed,-0.093314,-0.165553,0.006845,-0.238239
Watershed,-0.092124,0.083638,0.006966,-0.009338
Watershed,-0.031998,-0.020509,0.00757,-0.044674
Watershed,-0.029316,0.025027,0.007636,0.002575
Watershed,-0.165677,-0.039459,0.00787,-0.192292
Watershed,-0.027171,0.080524,0.007553,0.059105
Watershed,-0.03591,0.056039,0.004402,0.022598
Watershed,-0.055117,-0.096302,0.004986,-0.141853
Watershed,-0.030976,0.034322,0.006761,0.009059
Watershed,-0.126504,-0.031122,0.007611,-0.147248
Watershed,-0.057171,0.013961,0.006889,-0.037422
Watershed,-0.007259,-0.016314,0.006341,-0.017262
Watershed,-0.025272,-0.037446,0.00677,-0.05542
Watershed,-0.075761,-0.039995,0.006177,-0.107245
Watershed,-0.106481,-0.036295,0.007044,-0.132847
Watershed,-0.007259,-0.050868,0.008979,-0.049297
Watershed,-0.116016,-0.084821,0.00669,-0.185585
Watershed,0.140078,-0.048069,0.006705,0.092552
Watershed,-0.126498,-0.050221,0.006008,-0.165382
Watershed,-0.060899,0.175182,0.005749,0.109959
Watershed,-0.030976,-0.15677,0.008915,-0.175605
Watershed,-0.036328,-0.013073,0.007731,-0.041572
Watershed,-0.079092,-0.009663,0.00664,-0.081935
Watershed,-0.079121,0.032786,0.007776,-0.041533
Watershed,-0.076034,0.073929,0.005463,-0.002305
Watershed,-0.008032,0.025764,0.006292,0.023926
Watershed,-0.023222,-0.049176,0.006136,-0.065557
